,tabac,gum,year,num
119316,7.0,2.0,2017,167.0
119342,4.0,1.0,2017,233.0
119357,10.0,5.0,2017,285.0
119365,15.0,2.0,2017,294.0
119376,5.0,1.0,2017,507.0
119388,10.0,2.0,2017,5012.0
119393,8.0,2.0,2017,5019.0
119417,10.0,2.0,2017,26.0
119436,10.0,1.0,2017,58.0
119439,8.0,2.0,2017,62.0
119443,7.0,2.0,2017,68.0
119447,7.0,3.0,2017,77.0
119448,14.0,3.0,2017,79.0
119461,7.0,5.0,2017,132.0
119483,7.0,2.0,2017,201.0
119511,7.0,5.0,2017,236.0
119512,10.0,2.0,2017,237.0
119513,10.0,1.0,2017,244.0
119516,10.0,3.0,2017,251.0
119538,20.0,2.0,2017,364.0
119539,20.0,2.0,2017,367.0
119558,7.0,7.0,2017,5022.0
119562,4.0,4.0,2017,5026.0
119583,5.0,1.0,2017,24.0
119620,6.0,1.0,2017,80.0
119647,4.0,1.0,2017,120.0
119693,7.0,1.0,2017,206.0
119698,4.0,1.0,2017,211.0
119709,4.0,1.0,2017,507.0
119722,5.0,1.0,2017,5023.0
119738,2.0,2.0,2017,1.0
119739,7.0,2.0,2017,2.0
119742,4.0,4.0,2017,8.0
119796,7.0,7.0,2017,114.0
119798,7.0,1.0,2017,127.0
119802,4.0,1.0,2017,137.0
119810,3.0,2.0,2017,171.0
119817,1.0,3.0,2017,185.0
119819,7.0,1.0,2017,187.0
119822,10.0,1.0,2017,191.0
119841,5.0,3.0,2017,456.0
119869,2.0,1.0,2017,1004.0
119880,10.0,1.0,2017,1129.0
119887,2.0,1.0,2017,1147.0
119911,1.0,1.0,2017,5021.0
119916,4.0,2.0,2017,6009.0
119936,4.0,2.0,2017,6052.0
119958,14.0,2.0,2017,36.0
120001,10.0,1.0,2017,105.0
120040,2.0,5.0,2017,177.0
120076,7.0,1.0,2017,388.0
120088,5.0,1.0,2017,502.0
120115,7.0,2.0,2017,52.0
120132,6.0,1.0,2017,108.0
120137,10.0,1.0,2017,121.0
120159,7.0,10.0,2017,156.0
120164,7.0,10.0,2017,164.0
120172,7.0,1.0,2017,186.0
120184,2.0,2.0,2017,294.0
120191,4.0,2.0,2017,374.0
120196,7.0,2.0,2017,395.0
120227,7.0,1.0,2017,864.0
120255,7.0,2.0,2017,1086.0
120301,7.0,1.0,2017,43.0
120313,10.0,1.0,2017,89.0
120322,7.0,1.0,2017,109.0
120373,14.0,1.0,2017,259.0
120383,7.0,1.0,2017,306.0
120390,4.0,1.0,2017,335.0
120399,14.0,1.0,2017,362.0
120400,7.0,3.0,2017,363.0
120411,5.0,2.0,2017,395.0
120420,14.0,1.0,2017,508.0
120428,7.0,3.0,2017,554.0
120444,7.0,1.0,2017,690.0
120446,3.0,1.0,2017,5002.0
120447,4.0,2.0,2017,5006.0
120455,2.0,10.0,2017,5033.0
120456,2.0,1.0,2017,5034.0
120466,7.0,2.0,2017,5049.0
120475,2.0,1.0,2017,5058.0
120679,1.0,1.0,2017,14.0
120688,6.0,1.0,2017,32.0
120708,10.0,1.0,2017,83.0
120709,5.0,2.0,2017,85.0
120751,10.0,2.0,2017,163.0
120821,10.0,2.0,2017,5002.0
120832,10.0,1.0,2017,5021.0
120902,7.0,2.0,2017,48.0
120903,10.0,4.0,2017,49.0
121000,7.0,1.0,2017,17.0
121023,2.0,1.0,2017,50.0
121038,7.0,2.0,2017,80.0
121050,7.0,1.0,2017,103.0
121052,7.0,2.0,2017,106.0
121069,7.0,1.0,2017,165.0
121075,3.0,7.0,2017,190.0
121081,6.0,5.0,2017,223.0
121082,6.0,10.0,2017,224.0
121084,1.0,1.0,2017,226.0
121086,14.0,3.0,2017,233.0
121109,7.0,1.0,2017,501.0
121113,10.0,4.0,2017,5010.0
121237,7.0,1.0,2017,304.0
121324,3.0,1.0,2017,60.0
121342,40.0,2.0,2017,145.0
121379,2.0,3.0,2017,385.0
121380,1.0,1.0,2017,399.0
121385,10.0,3.0,2017,657.0
121436,2.0,3.0,2017,1283.0
121469,7.0,1.0,2017,34.0
121470,7.0,1.0,2017,36.0
121511,2.0,1.0,2017,101.0
121543,15.0,1.0,2017,152.0
121590,7.0,2.0,2017,5009.0
121625,3.0,1.0,2017,38.0
121727,7.0,2.0,2017,356.0
121752,7.0,5.0,2017,5005.0
121792,10.0,2.0,2017,70.0
121808,4.0,1.0,2017,106.0
121809,4.0,1.0,2017,110.0
121829,3.0,2.0,2017,172.0
121857,6.0,7.0,2017,425.0
121886,21.0,1.0,2017,985.0
121904,16.0,2.0,2017,1141.0
121905,4.0,1.0,2017,1142.0
121906,7.0,2.0,2017,1149.0
121919,4.0,2.0,2017,5016.0
121928,4.0,1.0,2017,5029.0
121933,7.0,4.0,2017,6004.0
121940,1.0,1.0,2017,6018.0
121959,2.0,2.0,2017,46.0
121976,5.0,1.0,2017,76.0
121997,4.0,1.0,2017,135.0
122003,7.0,2.0,2017,155.0
122007,30.0,2.0,2017,164.0
122010,7.0,1.0,2017,173.0
122012,5.0,1.0,2017,175.0
122033,7.0,1.0,2017,342.0
122048,10.0,1.0,2017,438.0
122049,3.0,2.0,2017,451.0
122050,30.0,2.0,2017,475.0
122068,5.0,1.0,2017,731.0
122069,5.0,1.0,2017,740.0
122085,10.0,2.0,2017,861.0
122088,7.0,3.0,2017,5007.0
122089,7.0,3.0,2017,5010.0
122090,7.0,1.0,2017,5011.0
122097,20.0,1.0,2017,5020.0
122100,7.0,1.0,2017,5027.0
122106,7.0,2.0,2017,5034.0
122109,2.0,1.0,2017,5037.0
122112,14.0,1.0,2017,5040.0
122143,14.0,2.0,2017,40.0
122216,3.0,3.0,2017,175.0
122246,14.0,1.0,2017,218.0
122260,14.0,1.0,2017,234.0
122265,7.0,1.0,2017,5011.0
122306,3.0,1.0,2017,79.0
122308,4.0,1.0,2017,81.0
122321,7.0,1.0,2017,101.0
122365,10.0,3.0,2017,312.0
122399,5.0,2.0,2017,563.0
122408,5.0,2.0,2017,703.0
122420,10.0,5.0,2017,1309.0
122457,4.0,2.0,2017,6024.0
122498,2.0,2.0,2017,50.0
122506,2.0,1.0,2017,60.0
122543,5.0,2.0,2017,131.0
122546,2.0,2.0,2017,139.0
122580,2.0,2.0,2017,203.0
122582,2.0,2.0,2017,205.0
122587,4.0,1.0,2017,214.0
122611,5.0,2.0,2017,15.0
122620,10.0,3.0,2017,25.0
122634,3.0,1.0,2017,46.0
122696,7.0,3.0,2017,140.0
122711,3.0,10.0,2017,169.0
122721,6.0,5.0,2017,184.0
122722,14.0,1.0,2017,191.0
122755,5.0,1.0,2017,5001.0
122847,10.0,20.0,2017,613.0
122850,7.0,1.0,2017,651.0
122871,7.0,2.0,2017,717.0
122887,2.0,1.0,2017,785.0
122891,6.0,2.0,2017,5010.0
122911,14.0,2.0,2017,13.0
122986,3.0,2.0,2017,294.0
123044,5.0,2.0,2017,1197.0
123084,5.0,2.0,2017,159.0
123090,5.0,2.0,2017,166.0
123092,7.0,5.0,2017,168.0
123093,7.0,2.0,2017,169.0
123113,7.0,1.0,2017,252.0
123154,7.0,2.0,2017,572.0
123157,7.0,2.0,2017,576.0
123158,14.0,3.0,2017,582.0
123159,5.0,2.0,2017,583.0
123160,7.0,2.0,2017,586.0
123166,5.0,2.0,2017,598.0
123198,4.0,2.0,2017,5022.0
123202,7.0,2.0,2017,5027.0
123203,10.0,2.0,2017,6003.0
123204,7.0,3.0,2017,6004.0
123228,3.0,1.0,2017,77.0
123233,1.0,3.0,2017,88.0
123248,6.0,3.0,2017,148.0
123255,3.0,2.0,2017,504.0
123274,18.0,2.0,2017,1799.0
123329,10.0,2.0,2017,2508.0
123344,5.0,1.0,2017,2637.0
123390,7.0,5.0,2017,3195.0
123404,1.0,6.0,2017,3254.0
123447,10.0,6.0,2017,3663.0
123491,3.0,2.0,2017,3968.0
123508,5.0,2.0,2017,4087.0
123517,14.0,6.0,2017,5018.0
123521,7.0,1.0,2017,5051.0
123529,7.0,10.0,2017,5143.0
123538,10.0,2.0,2017,5300.0
123555,7.0,1.0,2017,5562.0
123562,5.0,1.0,2017,5745.0
123574,10.0,1.0,2017,5825.0
123581,10.0,1.0,2017,5882.0
123582,10.0,2.0,2017,5902.0
123596,4.0,2.0,2017,6101.0
123600,4.0,1.0,2017,6148.0
123621,20.0,3.0,2017,6433.0
123660,3.0,7.0,2017,9031.0
123706,3.0,2.0,2017,9579.0
123742,8.0,5.0,2017,46.0
123761,10.0,10.0,2017,184.0
123764,7.0,10.0,2017,189.0
123822,7.0,2.0,2017,2376.0
123834,5.0,5.0,2017,2475.0
123860,2.0,2.0,2017,2649.0
123868,5.0,1.0,2017,2689.0
123923,10.0,2.0,2017,4117.0
123962,5.0,1.0,2017,38.0
124000,7.0,5.0,2017,132.0
124046,2.0,3.0,2017,277.0
124057,7.0,1.0,2017,411.0
124069,14.0,1.0,2017,440.0
124089,10.0,2.0,2017,488.0
124112,15.0,2.0,2017,607.0
124119,7.0,1.0,2017,633.0
124121,4.0,1.0,2017,638.0
124127,3.0,1.0,2017,652.0
124167,9.0,2.0,2017,864.0
124194,20.0,1.0,2017,1107.0
124212,8.0,2.0,2017,1203.0
124224,3.0,2.0,2017,1247.0
124228,10.0,1.0,2017,1260.0
124237,10.0,1.0,2017,1901.0
124238,15.0,2.0,2017,2182.0
124251,4.0,1.0,2017,2744.0
124280,3.0,1.0,2017,5017.0
124312,4.0,2.0,2017,5060.0
124332,2.0,1.0,2017,5085.0
124351,7.0,1.0,2017,56.0
124360,7.0,1.0,2017,91.0
124396,4.0,2.0,2017,213.0
124402,10.0,2.0,2017,221.0
124408,4.0,2.0,2017,229.0
124434,2.0,1.0,2017,402.0
124466,4.0,5.0,2017,5002.0
124475,1.0,2.0,2017,5011.0
124476,3.0,2.0,2017,5012.0
124490,2.0,1.0,2017,6018.0
124515,5.0,1.0,2017,11710.0
124553,7.0,2.0,2017,23984.0
124554,7.0,7.0,2017,23989.0
124610,7.0,4.0,2018,79.0
124638,10.0,2.0,2018,134.0
124667,10.0,1.0,2018,188.0
124689,10.0,1.0,2018,234.0
124769,8.0,3.0,2018,79.0
124854,14.0,3.0,2018,816.0
124879,7.0,3.0,2018,5024.0
124902,5.0,2.0,2018,6013.0
124941,10.0,1.0,2018,61.0
124954,3.0,1.0,2018,88.0
124975,7.0,2.0,2018,124.0
124977,4.0,1.0,2018,128.0
124988,7.0,2.0,2018,154.0
125033,10.0,5.0,2018,250.0
125043,5.0,2.0,2018,293.0
125051,7.0,1.0,2018,311.0
125053,4.0,3.0,2018,314.0
125084,1.0,1.0,2018,6019.0
125085,2.0,1.0,2018,6020.0
125196,10.0,1.0,2018,242.0
125249,7.0,2.0,2018,5010.0
125280,5.0,2.0,2018,6034.0
125285,7.0,3.0,2018,6.0
125294,12.0,3.0,2018,18.0
125358,5.0,2.0,2018,189.0
125426,20.0,3.0,2018,29.0
125494,5.0,2.0,2018,148.0
125531,14.0,2.0,2018,206.0
125537,6.0,3.0,2018,217.0
125555,10.0,3.0,2018,5004.0
125684,1.0,1.0,2018,169.0
125698,14.0,2.0,2018,206.0
125708,2.0,2.0,2018,249.0
125834,3.0,2.0,2018,148.0
125835,21.0,1.0,2018,149.0
125848,7.0,2.0,2018,174.0
125893,7.0,1.0,2018,424.0
125905,20.0,3.0,2018,506.0
125916,2.0,2.0,2018,5016.0
125936,3.0,1.0,2018,5057.0
125957,7.0,5.0,2018,30.0
125979,5.0,2.0,2018,101.0
125987,7.0,1.0,2018,128.0
125997,1.0,1.0,2018,148.0
126000,5.0,1.0,2018,151.0
126004,2.0,1.0,2018,155.0
126021,7.0,2.0,2018,225.0
126023,20.0,2.0,2018,233.0
126027,5.0,1.0,2018,270.0
126032,10.0,1.0,2018,286.0
126042,5.0,3.0,2018,343.0
126048,10.0,2.0,2018,400.0
126053,20.0,3.0,2018,425.0
126058,10.0,1.0,2018,444.0
126065,4.0,1.0,2018,481.0
126078,7.0,1.0,2018,558.0
126081,5.0,1.0,2018,574.0
126085,7.0,1.0,2018,5010.0
126090,6.0,2.0,2018,5017.0
126092,9.0,2.0,2018,6006.0
126095,7.0,2.0,2018,6013.0
126096,3.0,1.0,2018,6015.0
126192,1.0,1.0,2018,234.0
126222,2.0,1.0,2018,6016.0
126223,1.0,1.0,2018,6017.0
126232,2.0,1.0,2018,6040.0
126238,9.0,2.0,2018,6047.0
126254,2.0,2.0,2018,6072.0
126260,5.0,1.0,2018,6079.0
126296,7.0,2.0,2018,36.0
126297,7.0,3.0,2018,39.0
126304,7.0,3.0,2018,51.0
126333,7.0,2.0,2018,103.0
126338,2.0,1.0,2018,109.0
126350,7.0,2.0,2018,135.0
126355,10.0,2.0,2018,140.0
126358,10.0,2.0,2018,145.0
126364,7.0,2.0,2018,151.0
126409,4.0,3.0,2018,263.0
126424,7.0,2.0,2018,297.0
126443,2.0,2.0,2018,5011.0
126447,12.0,2.0,2018,5017.0
126451,3.0,2.0,2018,5022.0
126454,7.0,1.0,2018,6015.0
126465,14.0,1.0,2018,11.0
126475,20.0,1.0,2018,26.0
126477,10.0,5.0,2018,30.0
126495,15.0,3.0,2018,59.0
126500,7.0,2.0,2018,68.0
126518,7.0,2.0,2018,132.0
126566,5.0,2.0,2018,236.0
126571,10.0,1.0,2018,251.0
126591,20.0,2.0,2018,335.0
126593,20.0,2.0,2018,350.0
126596,10.0,1.0,2018,367.0
126597,7.0,2.0,2018,501.0
126705,4.0,1.0,2018,121.0
126783,3.0,1.0,2018,5030.0
126792,2.0,2.0,2018,1.0
126796,3.0,2.0,2018,8.0
126835,4.0,2.0,2018,81.0
126864,2.0,2.0,2018,171.0
126876,4.0,2.0,2018,191.0
126880,2.0,1.0,2018,195.0
126898,3.0,10.0,2018,463.0
126912,2.0,1.0,2018,545.0
126919,7.0,2.0,2018,575.0
126923,2.0,2.0,2018,654.0
126928,3.0,5.0,2018,1004.0
126938,3.0,1.0,2018,1128.0
126939,4.0,1.0,2018,1129.0
126943,4.0,1.0,2018,1134.0
126944,2.0,1.0,2018,1135.0
126964,14.0,3.0,2018,5010.0
126983,6.0,1.0,2018,6029.0
126997,5.0,1.0,2018,6052.0
127033,7.0,2.0,2018,58.0
127092,7.0,2.0,2018,162.0
127100,4.0,5.0,2018,177.0
127132,2.0,3.0,2018,371.0
127144,7.0,3.0,2018,393.0
127145,7.0,2.0,2018,394.0
127151,5.0,1.0,2018,502.0
127191,16.0,4.0,2018,88.0
127207,7.0,2.0,2018,136.0
127212,2.0,2.0,2018,144.0
127214,12.0,1.0,2018,149.0
127263,8.0,1.0,2018,463.0
127279,7.0,1.0,2018,818.0
127280,7.0,2.0,2018,824.0
127282,7.0,2.0,2018,864.0
127297,21.0,1.0,2018,947.0
127346,10.0,1.0,2018,24.0
127357,3.0,1.0,2018,51.0
127387,5.0,1.0,2018,135.0
127421,10.0,1.0,2018,259.0
127430,7.0,2.0,2018,305.0
127438,2.0,1.0,2018,335.0
127442,7.0,1.0,2018,350.0
127456,4.0,1.0,2018,395.0
127486,7.0,1.0,2018,690.0
127490,10.0,1.0,2018,5006.0
127505,12.0,1.0,2018,5049.0
127515,2.0,1.0,2018,5061.0
127533,14.0,1.0,2018,6055.0
127723,2.0,1.0,2018,14.0
127733,8.0,2.0,2018,32.0
127753,10.0,2.0,2018,85.0
127763,14.0,1.0,2018,109.0
127769,10.0,1.0,2018,120.0
127784,3.0,2.0,2018,148.0
127786,15.0,1.0,2018,153.0
127797,3.0,1.0,2018,179.0
127843,10.0,1.0,2018,5002.0
127849,15.0,2.0,2018,5021.0
127852,2.0,2.0,2018,5024.0
127870,12.0,1.0,2018,6039.0
128020,10.0,1.0,2018,21.0
128050,7.0,2.0,2018,71.0
128102,14.0,2.0,2018,226.0
128113,10.0,3.0,2018,265.0
128119,1.0,2.0,2018,286.0
128296,1.0,1.0,2018,8.0
128322,10.0,2.0,2018,145.0
128351,14.0,3.0,2018,299.0
128359,4.0,2.0,2018,399.0
128365,2.0,2.0,2018,665.0
128406,14.0,3.0,2018,1278.0
128549,7.0,1.0,2018,216.0
128551,4.0,5.0,2018,218.0
128585,7.0,1.0,2018,6011.0
128602,2.0,1.0,2018,38.0
128617,30.0,1.0,2018,67.0
128635,5.0,2.0,2018,181.0
128653,5.0,1.0,2018,206.0
128654,3.0,1.0,2018,209.0
128679,7.0,1.0,2018,310.0
128690,7.0,1.0,2018,356.0
128703,5.0,1.0,2018,370.0
128708,15.0,1.0,2018,375.0
128718,5.0,1.0,2018,5008.0
128730,2.0,1.0,2018,6019.0
128745,12.0,5.0,2018,40.0
128769,14.0,1.0,2018,106.0
128774,4.0,5.0,2018,121.0
128837,10.0,1.0,2018,953.0
128860,14.0,1.0,2018,1142.0
128864,7.0,1.0,2018,1174.0
128890,7.0,4.0,2018,6020.0
128930,6.0,1.0,2018,76.0
128945,8.0,1.0,2018,127.0
128947,7.0,1.0,2018,130.0
128949,10.0,1.0,2018,135.0
128953,7.0,3.0,2018,155.0
128957,10.0,2.0,2018,164.0
128958,5.0,1.0,2018,165.0
128959,10.0,1.0,2018,172.0
128962,5.0,1.0,2018,175.0
128964,6.0,2.0,2018,182.0
128987,1.0,1.0,2018,356.0
129024,5.0,1.0,2018,740.0
129038,10.0,2.0,2018,861.0
129039,5.0,2.0,2018,862.0
129046,10.0,3.0,2018,5015.0
129049,10.0,2.0,2018,5020.0
129060,2.0,1.0,2018,5037.0
129097,7.0,3.0,2018,40.0
129130,14.0,3.0,2018,101.0
129141,10.0,1.0,2018,129.0
129168,2.0,2.0,2018,175.0
129191,10.0,10.0,2018,209.0
129250,7.0,1.0,2018,72.0
129258,4.0,1.0,2018,81.0
129313,5.0,2.0,2018,312.0
129317,2.0,1.0,2018,320.0
129347,2.0,1.0,2018,563.0
129356,10.0,1.0,2018,703.0
129397,5.0,2.0,2018,6006.0
129437,2.0,1.0,2018,38.0
129447,2.0,2.0,2018,50.0
129455,2.0,1.0,2018,60.0
129492,2.0,1.0,2018,131.0
129523,2.0,1.0,2018,186.0
129531,2.0,2.0,2018,203.0
129538,2.0,1.0,2018,214.0
129562,5.0,2.0,2018,15.0
129572,3.0,4.0,2018,31.0
129574,10.0,2.0,2018,34.0
129590,6.0,1.0,2018,57.0
129596,7.0,3.0,2018,63.0
129602,10.0,3.0,2018,76.0
129609,5.0,1.0,2018,85.0
129611,5.0,1.0,2018,87.0
129618,4.0,1.0,2018,96.0
129645,4.0,5.0,2018,140.0
129675,10.0,1.0,2018,199.0
129682,5.0,1.0,2018,212.0
129748,14.0,10.0,2018,132.0
129789,7.0,2.0,2018,651.0
129790,7.0,1.0,2018,659.0
129830,7.0,2.0,2018,5010.0
129835,3.0,1.0,2018,5019.0
129912,4.0,1.0,2018,165.0
129919,11.0,1.0,2018,179.0
129970,7.0,2.0,2018,1132.0
129990,7.0,3.0,2018,5009.0
130019,10.0,3.0,2018,52.0
130037,10.0,5.0,2018,168.0
130039,5.0,1.0,2018,170.0
130058,10.0,1.0,2018,252.0
130102,14.0,3.0,2018,582.0
130104,7.0,2.0,2018,586.0
130109,14.0,3.0,2018,595.0
130149,10.0,3.0,2018,6004.0
130201,10.0,3.0,2018,760.0
130211,11.0,1.0,2018,1799.0
130271,4.0,1.0,2018,2637.0
130275,7.0,5.0,2018,2656.0
130277,15.0,2.0,2018,2671.0
130281,10.0,1.0,2018,2698.0
130320,7.0,3.0,2018,3200.0
130328,5.0,2.0,2018,3231.0
130330,20.0,10.0,2018,3247.0
130331,1.0,10.0,2018,3254.0
130364,6.0,2.0,2018,3631.0
130440,3.0,2.0,2018,4163.0
130443,21.0,1.0,2018,5018.0
130459,2.0,2.0,2018,5288.0
130460,7.0,3.0,2018,5300.0
130477,7.0,1.0,2018,5562.0
130497,7.0,2.0,2018,5808.0
130499,5.0,1.0,2018,5826.0
130501,15.0,1.0,2018,5862.0
130506,5.0,1.0,2018,5902.0
130513,12.0,2.0,2018,5987.0
130526,7.0,3.0,2018,6170.0
130528,3.0,2.0,2018,6272.0
130537,7.0,2.0,2018,6390.0
130555,2.0,2.0,2018,7911.0
130569,7.0,1.0,2018,8130.0
130579,20.0,2.0,2018,8413.0
130583,3.0,3.0,2018,9031.0
130585,10.0,1.0,2018,9506.0
130602,7.0,2.0,2018,9547.0
130632,3.0,1.0,2018,9589.0
130668,2.0,1.0,2018,80.0
130679,10.0,2.0,2018,184.0
130682,7.0,1.0,2018,189.0
130739,10.0,1.0,2018,2376.0
130750,10.0,2.0,2018,2475.0
130819,7.0,2.0,2018,3857.0
130822,10.0,1.0,2018,3862.0
130847,6.0,1.0,2018,4151.0
130857,4.0,1.0,2018,5012.0
130879,4.0,2.0,2018,30.0
130880,30.0,2.0,2018,33.0
130882,10.0,1.0,2018,36.0
130896,10.0,10.0,2018,75.0
130948,15.0,1.0,2018,231.0
131005,10.0,2.0,2018,484.0
131039,3.0,1.0,2018,652.0
131060,7.0,2.0,2018,746.0
131061,2.0,2.0,2018,748.0
131076,40.0,2.0,2018,828.0
131080,7.0,1.0,2018,864.0
131108,10.0,2.0,2018,1117.0
131139,10.0,1.0,2018,1298.0
131142,3.0,30.0,2018,1508.0
131199,10.0,5.0,2018,5044.0
131209,30.0,4.0,2018,5057.0
131211,5.0,2.0,2018,5060.0
131213,2.0,2.0,2018,5065.0
131221,7.0,2.0,2018,5076.0
131225,10.0,1.0,2018,5080.0
131238,4.0,1.0,2018,6036.0
131292,2.0,2.0,2018,217.0
131297,5.0,2.0,2018,223.0
131303,2.0,2.0,2018,232.0
131312,7.0,1.0,2018,251.0
131315,3.0,1.0,2018,267.0
131327,12.0,2.0,2018,412.0
131334,4.0,5.0,2018,451.0
131373,3.0,2.0,2018,5012.0
131401,3.0,1.0,2018,11063.0
131453,12.0,2.0,2018,16133.0
131455,15.0,1.0,2018,16197.0
131457,5.0,1.0,2018,16366.0
131458,17.0,1.0,2018,16392.0
131459,10.0,2.0,2018,16465.0
131461,3.0,3.0,2018,23965.0
131462,7.0,1.0,2018,23984.0
131463,7.0,1.0,2018,23989.0
131475,7.0,3.0,2018,24393.0
131478,15.0,3.0,2018,24440.0
131480,15.0,10.0,2018,24497.0
131481,10.0,2.0,2018,24522.0
131487,10.0,1.0,2018,50004.0
131505,7.0,2.0,2018,15427.0
131514,14.0,1.0,2018,16752.0
131570,7.0,3.0,2019,118.0
131577,10.0,1.0,2019,134.0
131579,3.0,2.0,2019,139.0
131882,5.0,2.0,2019,82.0
131884,3.0,1.0,2019,90.0
131893,4.0,1.0,2019,107.0
131938,2.0,1.0,2019,200.0
131984,10.0,5.0,2019,314.0
132060,10.0,1.0,2019,79.0
132101,20.0,1.0,2019,160.0
132126,10.0,1.0,2019,242.0
132147,10.0,1.0,2019,339.0
132207,5.0,1.0,2019,6034.0
132212,10.0,3.0,2019,6.0
132222,10.0,3.0,2019,18.0
132254,10.0,5.0,2019,97.0
132280,7.0,1.0,2019,189.0
132281,3.0,3.0,2019,190.0
132290,20.0,6.0,2019,202.0
132320,7.0,3.0,2019,248.0
132345,5.0,2.0,2019,25.0
132401,10.0,2.0,2019,126.0
132466,3.0,3.0,2019,503.0
132623,14.0,1.0,2019,249.0
132676,2.0,2.0,2019,11.0
132828,4.0,1.0,2019,5016.0
132850,10.0,3.0,2019,5060.0
132863,11.0,2.0,2019,21.0
132869,3.0,3.0,2019,48.0
132873,1.0,1.0,2019,61.0
132881,5.0,3.0,2019,83.0
132889,14.0,3.0,2019,101.0
132894,7.0,2.0,2019,128.0
132904,10.0,2.0,2019,148.0
132907,2.0,2.0,2019,151.0
132911,1.0,2.0,2019,155.0
132916,7.0,1.0,2019,165.0
132940,7.0,1.0,2019,286.0
132949,5.0,4.0,2019,358.0
132957,1.0,2.0,2019,400.0
132961,3.0,1.0,2019,423.0
132967,10.0,1.0,2019,444.0
132973,1.0,2.0,2019,481.0
132991,1.0,1.0,2019,5002.0
132994,7.0,1.0,2019,5010.0
132999,10.0,4.0,2019,5017.0
133001,7.0,2.0,2019,6006.0
133003,7.0,1.0,2019,6008.0
133126,1.0,1.0,2019,6014.0
133131,3.0,1.0,2019,6023.0
133194,7.0,1.0,2019,29.0
133209,3.0,1.0,2019,59.0
133231,4.0,1.0,2019,102.0
133308,7.0,2.0,2019,263.0
133381,5.0,5.0,2019,42.0
133389,10.0,2.0,2019,62.0
133390,10.0,3.0,2019,63.0
133392,14.0,2.0,2019,68.0
133410,30.0,5.0,2019,132.0
133453,20.0,2.0,2019,235.0
133478,20.0,2.0,2019,321.0
133489,20.0,3.0,2019,335.0
133490,10.0,2.0,2019,336.0
133494,10.0,3.0,2019,364.0
133495,20.0,3.0,2019,367.0
133509,7.0,2.0,2019,5018.0
133667,3.0,1.0,2019,5023.0
133686,3.0,2.0,2019,8.0
133691,10.0,1.0,2019,22.0
133706,7.0,3.0,2019,39.0
133710,16.0,1.0,2019,46.0
133759,4.0,2.0,2019,190.0
133771,6.0,1.0,2019,312.0
133781,7.0,1.0,2019,456.0
133812,3.0,4.0,2019,1004.0
133816,14.0,1.0,2019,1028.0
133834,7.0,1.0,2019,1224.0
133835,14.0,1.0,2019,1229.0
133841,4.0,1.0,2019,5004.0
133845,7.0,2.0,2019,5014.0
133851,3.0,4.0,2019,5021.0
133857,2.0,1.0,2019,6011.0
133879,7.0,3.0,2019,6055.0
133885,3.0,6.0,2019,7.0
133902,10.0,2.0,2019,36.0
133913,5.0,2.0,2019,58.0
133917,14.0,2.0,2019,62.0
133927,5.0,2.0,2019,78.0
133943,8.0,2.0,2019,105.0
133970,10.0,2.0,2019,162.0
133978,7.0,1.0,2019,183.0
134000,10.0,1.0,2019,316.0
134024,7.0,1.0,2019,394.0
134028,7.0,1.0,2019,399.0
134031,5.0,3.0,2019,502.0
134084,7.0,3.0,2019,136.0
134088,2.0,3.0,2019,144.0
134090,15.0,2.0,2019,149.0
134095,12.0,3.0,2019,156.0
134096,5.0,1.0,2019,158.0
134100,5.0,2.0,2019,164.0
134118,1.0,2.0,2019,314.0
134133,1.0,2.0,2019,407.0
134151,2.0,2.0,2019,605.0
134154,6.0,2.0,2019,824.0
134157,7.0,2.0,2019,864.0
134167,2.0,2.0,2019,917.0
134172,21.0,1.0,2019,947.0
134193,4.0,2.0,2019,5016.0
134219,20.0,2.0,2019,24.0
134255,2.0,1.0,2019,127.0
134286,7.0,1.0,2019,201.0
134295,10.0,1.0,2019,259.0
134303,7.0,2.0,2019,305.0
134309,3.0,2.0,2019,335.0
134320,7.0,1.0,2019,364.0
134325,2.0,1.0,2019,379.0
134358,1.0,3.0,2019,5002.0
134374,7.0,1.0,2019,5049.0
134394,10.0,1.0,2019,6011.0
134537,28.0,1.0,2019,295.0
134604,5.0,1.0,2019,32.0
134624,10.0,2.0,2019,85.0
134635,12.0,1.0,2019,109.0
134641,10.0,1.0,2019,120.0
134653,5.0,2.0,2019,148.0
134665,3.0,1.0,2019,179.0
134690,10.0,1.0,2019,291.0
134711,10.0,1.0,2019,5021.0
134731,7.0,1.0,2019,6041.0
134870,10.0,1.0,2019,5.0
134880,10.0,1.0,2019,21.0
134925,7.0,2.0,2019,106.0
134944,20.0,1.0,2019,165.0
134987,10.0,3.0,2019,5010.0
134992,5.0,1.0,2019,5016.0
135001,4.0,2.0,2019,6001.0
135047,14.0,2.0,2019,117.0
135108,10.0,1.0,2019,392.0
135158,7.0,1.0,2019,8.0
135266,20.0,5.0,2019,1278.0
135378,40.0,2.0,2019,152.0
135413,7.0,3.0,2019,218.0
135421,7.0,1.0,2019,505.0
135422,10.0,1.0,2019,506.0
135452,8.0,1.0,2019,11.0
135479,2.0,1.0,2019,67.0
135498,7.0,1.0,2019,177.0
135519,7.0,1.0,2019,206.0
135520,5.0,1.0,2019,209.0
135521,10.0,2.0,2019,213.0
135525,10.0,2.0,2019,231.0
